,Unique_ID,Population,Pop_Density,Nearest_Hospital,Nearest_BigCity,New_Cases,New_Deaths,day_before_cases_normalized,day_before_deaths_normalized
229,Douglas_Nebraska,571327,1726.06344410876,4.60340189191721,4.81267680282261,0.0,0.0,1.7503111178011892e-06,0.0
230,Bexar_Texas,2003554,1606.6992782678399,1.68325161927398,15.8705634866345,2.0,0.0,0.0,0.0
231,Snohomish_Washington,822083,393.341148325359,1.8662153908988601,10.3192622161909,0.0,0.0,0.0,0.0
232,Dane_Wisconsin,546695,456.62941431960195,1.45129531736424,1.45129531736424,0.0,0.0,0.0,0.0
233,Maricopa_Arizona,4485414,486.276452732003,3.97628370379003,5.28459521481004,0.0,0.0,0.0,0.0
234,Humboldt_California,135558,37.939546599496204,2.68063184323786,3.2789653685379703,0.0,0.0,0.0,0.0
235,Los Angeles_California,10039107,2472.68645320197,0.0,0.763662208380237,0.0,0.0,0.0,0.0
236,Orange_California,3175692,3349.88607594937,0.763662208380237,0.0,0.0,0.0,0.0,0.0
237,Sacramento_California,1552058,1606.6853002070402,0.0,1.2999101750186899,0.0,0.0,6.443058184681242e-07,0.0
238,San Diego_California,3338330,794.084205518554,0.0,1.22528227142804,0.0,0.0,0.0,0.0
239,San Francisco_California,881549,18756.3617021277,0.0,0.0,0.0,0.0,0.0,0.0
240,Santa Clara_California,1927852,1493.3013168086802,0.35576286930777795,0.9063116188029559,0.0,0.0,0.0,0.0
241,Cook_Illinois,5150233,5444.22093023256,1.17313744780389,0.0,0.0,0.0,0.0,0.0
242,Suffolk_Massachusetts,803907,13860.465517241399,0.676874266475545,0.0,0.0,0.0,0.0,0.0
243,Douglas_Nebraska,571327,1726.06344410876,4.60340189191721,4.81267680282261,0.0,0.0,0.0,0.0
244,Bexar_Texas,2003554,1606.6992782678399,1.68325161927398,15.8705634866345,0.0,0.0,9.98226152127669e-07,0.0
245,Snohomish_Washington,822083,393.341148325359,1.8662153908988601,10.3192622161909,0.0,0.0,0.0,0.0
246,Dane_Wisconsin,546695,456.62941431960195,1.45129531736424,1.45129531736424,0.0,0.0,0.0,0.0
247,Maricopa_Arizona,4485414,486.276452732003,3.97628370379003,5.28459521481004,0.0,0.0,0.0,0.0
248,Humboldt_California,135558,37.939546599496204,2.68063184323786,3.2789653685379703,0.0,0.0,0.0,0.0
249,Los Angeles_California,10039107,2472.68645320197,0.0,0.763662208380237,0.0,0.0,0.0,0.0
250,Orange_California,3175692,3349.88607594937,0.763662208380237,0.0,0.0,0.0,0.0,0.0
251,Sacramento_California,1552058,1606.6853002070402,0.0,1.2999101750186899,0.0,0.0,0.0,0.0
252,San Diego_California,3338330,794.084205518554,0.0,1.22528227142804,0.0,0.0,0.0,0.0
