,Population,Pop_Density,Nearest_Hospital,Nearest_BigCity,day_before_cases,day_before_deaths
2852,158293,242.405169905514,1.29126842430532,1.22900935475227,2.0,0.0
2853,550321,3532.6807035563,2.2735517673208703,0.0,8.0,0.0
2854,14548,14.8007976234078,3.9182281371419703,1.8691183509490001,1.0,0.0
2855,161075,119.801118614822,3.7012116471599597,1.60414114785702,3.0,0.0
2856,18612,43.974010632014206,2.4753988434642498,1.10766763154731,1.0,0.0
2857,262440,670.0025529742151,2.1010213124098103,0.21559266271842997,1.0,0.0
2858,138377,209.424139235717,3.11682350245506,0.877730655734355,1.0,0.0
2859,28065,36.1196911196911,2.24086857867696,8.66950055070149,2.0,0.0
2860,74897,160.379014989293,0.8954237216500021,7.303078093604981,3.0,0.0
2861,47632,99.8574423480084,0.8554006252262409,7.208707021936901,,
2862,231840,266.78941311852697,2.49522283863083,8.8552247778456,2.0,0.0
2863,28183,47.6064189189189,2.78637594002217,8.64986452432265,1.0,0.0
2864,35252,46.141361256544506,1.13079878081653,7.97678646864529,,
2865,55535,68.39285714285711,0.9726872415236201,7.42852748161504,2.0,0.0
2866,105780,151.33047210300398,2.98513772744765,6.49077821586894,,
2867,293086,434.20148148148104,2.83623000365257,7.17951107855672,2.0,0.0
2868,21824,31.0883190883191,3.1213232797471404,6.66766254810042,1.0,0.0
2869,114434,45.6457917830076,3.13071100992876,13.5559704524155,1.0,0.0
2870,69432,20.0612539728402,1.52923405709144,13.738640159173,1.0,0.0
2871,119600,46.035411855273296,0.0,12.5998691031245,2.0,0.0
2872,34915,48.628133704735404,1.69674091003982,12.726806852980099,1.0,0.0
2873,161300,61.2144212523719,5.757811461589769,15.1984969589816,1.0,0.0
2874,26248,46.95527728085871,4.60987905306875,5.11050032928007,1.0,0.0
2875,571327,1726.06344410876,4.60340189191721,4.81267680282261,30.0,0.0
2876,55916,388.30555555555605,1.74302235319936,3.03434881299025,1.0,0.0
2877,2266715,286.52698773859197,1.8010460536648998,3.7265141545186298,16.0,0.0
2878,471519,74.3486281929991,2.77930955691378,4.023829605721709,9.0,0.0
2879,48910,52.3661670235546,1.6779881743411398,1.5521406505193098,,
2880,89886,52.442240373395606,1.58976855941304,1.7726451441979398,3.0,0.0
2881,417025,476.055936073059,0.5945910581575761,0.8698384181188901,1.0,0.0
2882,309769,445.710791366906,1.00260188400686,0.658970820409448,9.0,0.0
2883,932202,3983.7692307692296,1.22059698900599,0.0,32.0,1.0
2884,445349,553.2285714285711,0.30360923841475396,0.48544125628876,4.0,0.0
2885,506471,2281.4009009009,0.0,0.265082120759697,2.0,0.0
2886,798975,6341.071428571429,1.18670126693621,0.0,11.0,0.0
2887,672391,14306.1914893617,1.2894251907900802,0.0,10.0,0.0
2888,124371,289.23488372093,0.6035122300157181,0.6035122300157181,,
2889,367430,1625.79646017699,0.5141774342462221,0.5141774342462221,1.0,0.0
2890,825062,2652.93247588424,0.838207659177623,0.246694426507189,9.0,0.0
2891,618795,1311.0063559322,0.873665798736707,0.401819683917666,11.0,1.0
2892,491845,1048.71002132196,1.0422806194265501,0.3080132792281369,6.0,0.0
2893,607186,954.694968553459,0.688401455964431,0.7692456150913008,2.0,0.0
2894,501826,2712.57297297297,1.32730328300471,0.239084850283805,5.0,0.0
2895,328934,1078.47213114754,0.7658776766720942,0.32387837994182395,,
2896,556341,5401.36893203883,1.05818483463011,0.0,4.0,0.0
2897,679121,582.43653516295,3.3104046848922204,11.176099220026698,10.0,0.0
